time,LF_Torque_Troch_CS_x,LF_Torque_Troch_CS_y,LF_Torque_Troch_CS_z,LF_Torque_Tibia_CS_x,LF_Torque_Tibia_CS_y,LF_Torque_Tibia_CS_z,LF_ThC1_theta,LF_ThC1_vel,LF_ThC3_theta,LF_ThC3_vel,LF_CTr_theta,LF_CTr_vel,LF_TrF_theta,LF_TrF_vel,LF_FTi_theta,LF_FTi_vel
6.5600000000000005,-0.05799984811086496,0.14666573706224592,0.09082854043968404,-0.008173855703120757,0.03028048635033268,0.03815904026249235,-0.24537824188684135,-4.937187479213065,1.0987231219989608,0.9371833239954608,0.31173408693315086,-7.836479709721866,-0.19474466358384138,-0.6398935048584825,0.23191457023478523,-4.366300742927337
6.57,-0.059340070044853574,0.156230631298948,0.09326556290437094,-0.008740915802375316,0.032814545560237114,0.042107907547950955,-0.2903728299355357,-4.499458804869436,1.10553965437447,0.6816532375509166,0.24312196517108708,-6.861212176206377,-0.20141029851130285,-0.6665634927461472,0.18994373532295225,-4.197083491183299
6.58,-0.05968175004767039,0.163092234071682,0.09800871394360904,-0.009175588988514408,0.03479092993113933,0.045803209614682386,-0.3311540812529053,-4.078125131736959,1.1104203892708684,0.48807348963983976,0.18427488266540512,-5.884708250568196,-0.2079932248148541,-0.6582926303551256,0.14991566038567222,-4.002807493728003
6.59,-0.05934335557903597,0.16777244958700238,0.10391167763619381,-0.009493769792591806,0.03627730293367507,0.04905428198818341,-0.3680602419024229,-3.6906160649517625,1.1138581702173282,0.34377809464598563,0.13460681029887928,-4.966807236652585,-0.2142639753567367,-0.6270750541882586,0.11199348509812365,-3.792217528754857
6.6000000000000005,-0.05859029747717409,0.1705524484856974,0.1091303051856419,-0.009686954459978579,0.0372440756689167,0.05168449024410665,-0.4016269631423475,-3.35667212399246,1.1162551318165317,0.239696159920344,0.09275467921566305,-4.185213108321623,-0.22014521269912207,-0.5881237342385381,0.07606993766907032,-3.5923547429053335
6.61,-0.0527253387706638,0.15273612697608321,0.11073891938161182,-0.008312287308124468,0.03221363201636035,0.054144124889753446,-0.4326269808659629,-3.100001772361538,1.1179592844728703,0.1704152656338609,0.05636095711276535,-3.63937221028977,-0.22574919428188212,-0.5603981582760043,0.04154601590734162,-3.4523921761728698
6.62,-0.038271079174689145,0.10189784708238245,0.12110165369025586,-0.004513470732650645,0.01804012253213529,0.057779491964710716,-0.4596045906816829,-2.6977609815720003,1.1188060890173444,0.08468045444740557,0.02984417770126468,-2.6516779411500666,-0.23040683118303104,-0.4657636901148926,0.011123125548834989,-3.0422890358506627
6.63,-0.021296781978586442,0.04134371213414867,0.14385660043229018,-8.17361075606815e-05,0.0015188471107449057,0.06152448862337129,-0.48092735070320364,-2.1322760021520724,1.118594754204676,-0.021133481266844,0.01863492123720449,-1.120925646406019,-0.23325158741713228,-0.2844756234101242,-0.011660005190407274,-2.278313073924226
6.640000000000001,0.01180862834358258,0.013622035283920697,0.4276253926408624,-0.002545086365350002,0.01088481636833251,0.11754471684977481,-0.49709076741828184,-1.6163416715078205,1.1174899656832153,-0.11047885214605646,0.021126267607633923,0.2491346370429432,-0.2343395656052292,-0.10879781880969164,-0.026716502196041457,-1.5056497005634182
6.65,0.02866494054223464,-0.0022458303161758397,0.45373702870899063,-0.004213768910888385,0.016329474753553574,0.11850034022222172,-0.5084304566258875,-1.133968920760564,1.11556019268858,-0.19297729946352593,0.03574867993137559,1.462241232374167,-0.23380883553346046,0.05307300717687369,-0.03408332270300121,-0.7366820506959755
6.66,0.029450405780452125,0.027064373638416572,0.4487749932857689,-0.008602207456991254,0.03213303152542562,0.09244017013620925,-0.5152119856335734,-0.6781529007685916,1.1128208510131,-0.2739341675480178,0.06088460951258231,2.5135929581206717,-0.23186868336940938,0.19401521640510788,-0.0339965608918893,0.008676181111191145
6.67,0.02642635603806931,0.03202028532621823,0.43934768771633503,-0.00888210596763286,0.03321500685544411,0.06803843073109192,-0.5176969485465869,-0.24849629130134776,1.1092662649013958,-0.35545861117041166,0.09483103724035549,3.3946427727773183,-0.22878603296703356,0.30826504023758194,-0.026932126681020328,0.7064434210868973
6.68,0.003419965602704368,0.08526275457464053,0.31224637588921383,-0.010850250577169304,0.041903897409079405,0.013135108306136383,-0.5161901212302717,0.1506827316315129,1.1048953055979207,-0.4370959303475086,0.13579606258527321,4.096502534491772,-0.2248669205010181,0.3919112466015451,-0.013614291058966645,1.3317835622053682
